"work","workDate","relatedConceptsWork"
"https://semopenalex.org/work/W4293795428","2022-12-01","https://semopenalex.org/concept/C185592680"
"https://semopenalex.org/work/W4293795428","2022-12-01","https://semopenalex.org/concept/C127413603"
"https://semopenalex.org/work/W4293795428","2022-12-01","https://semopenalex.org/concept/C192562407"
"https://semopenalex.org/work/W4293795428","2022-12-01","https://semopenalex.org/concept/C171250308"
"https://semopenalex.org/work/W4293795428","2022-12-01","https://semopenalex.org/concept/C2780674031"
"https://semopenalex.org/work/W4293795428","2022-12-01","https://semopenalex.org/concept/C121608353"
"https://semopenalex.org/work/W4293795428","2022-12-01","https://semopenalex.org/concept/C2777701055"
"https://semopenalex.org/work/W4293795428","2022-12-01","https://semopenalex.org/concept/C183696295"
"https://semopenalex.org/work/W4293795428","2022-12-01","https://semopenalex.org/concept/C2983331546"
"https://semopenalex.org/work/W4293795428","2022-12-01","https://semopenalex.org/concept/C138631740"
"https://semopenalex.org/work/W4294732283","2022-12-01","https://semopenalex.org/concept/C71924100"
"https://semopenalex.org/work/W4294732283","2022-12-01","https://semopenalex.org/concept/C126322002"
"https://semopenalex.org/work/W4294732283","2022-12-01","https://semopenalex.org/concept/C185592680"
"https://semopenalex.org/work/W4294732283","2022-12-01","https://semopenalex.org/concept/C55493867"
"https://semopenalex.org/work/W4294732283","2022-12-01","https://semopenalex.org/concept/C192562407"
"https://semopenalex.org/work/W4294732283","2022-12-01","https://semopenalex.org/concept/C49040817"
"https://semopenalex.org/work/W4294732283","2022-12-01","https://semopenalex.org/concept/C171250308"
"https://semopenalex.org/work/W4294732283","2022-12-01","https://semopenalex.org/concept/C79794668"
"https://semopenalex.org/work/W4294732283","2022-12-01","https://semopenalex.org/concept/C121608353"
"https://semopenalex.org/work/W4294732283","2022-12-01","https://semopenalex.org/concept/C161790260"
"https://semopenalex.org/work/W4294732283","2022-12-01","https://semopenalex.org/concept/C2983331546"
"https://semopenalex.org/work/W4294732283","2022-12-01","https://semopenalex.org/concept/C138631740"
"https://semopenalex.org/work/W4294732283","2022-12-01","https://semopenalex.org/concept/C106773901"
"https://semopenalex.org/work/W4294732283","2022-12-01","https://semopenalex.org/concept/C182606246"
"https://semopenalex.org/work/W4297826158","2022-12-01","https://semopenalex.org/concept/C71924100"
"https://semopenalex.org/work/W4297826158","2022-12-01","https://semopenalex.org/concept/C126322002"
"https://semopenalex.org/work/W4297826158","2022-12-01","https://semopenalex.org/concept/C185592680"
"https://semopenalex.org/work/W4297826158","2022-12-01","https://semopenalex.org/concept/C121332964"
"https://semopenalex.org/work/W4297826158","2022-12-01","https://semopenalex.org/concept/C62520636"
"https://semopenalex.org/work/W4297826158","2022-12-01","https://semopenalex.org/concept/C178790620"
"https://semopenalex.org/work/W4297826158","2022-12-01","https://semopenalex.org/concept/C192562407"
"https://semopenalex.org/work/W4297826158","2022-12-01","https://semopenalex.org/concept/C171250308"
"https://semopenalex.org/work/W4297826158","2022-12-01","https://semopenalex.org/concept/C91881484"
"https://semopenalex.org/work/W4297826158","2022-12-01","https://semopenalex.org/concept/C121608353"
"https://semopenalex.org/work/W4297826158","2022-12-01","https://semopenalex.org/concept/C2781323092"
"https://semopenalex.org/work/W4297826158","2022-12-01","https://semopenalex.org/concept/C2778987444"
"https://semopenalex.org/work/W4297826158","2022-12-01","https://semopenalex.org/concept/C2983331546"
"https://semopenalex.org/work/W4297826158","2022-12-01","https://semopenalex.org/concept/C182606246"
"https://semopenalex.org/work/W4293744131","2022-12-01","https://semopenalex.org/concept/C71924100"
"https://semopenalex.org/work/W4293744131","2022-12-01","https://semopenalex.org/concept/C126322002"
"https://semopenalex.org/work/W4293744131","2022-12-01","https://semopenalex.org/concept/C185592680"
"https://semopenalex.org/work/W4293744131","2022-12-01","https://semopenalex.org/concept/C55493867"
"https://semopenalex.org/work/W4293744131","2022-12-01","https://semopenalex.org/concept/C178790620"
"https://semopenalex.org/work/W4293744131","2022-12-01","https://semopenalex.org/concept/C192562407"
"https://semopenalex.org/work/W4293744131","2022-12-01","https://semopenalex.org/concept/C171250308"
"https://semopenalex.org/work/W4293744131","2022-12-01","https://semopenalex.org/concept/C121608353"
"https://semopenalex.org/work/W4293744131","2022-12-01","https://semopenalex.org/concept/C96232424"
"https://semopenalex.org/work/W4293744131","2022-12-01","https://semopenalex.org/concept/C2776151105"
"https://semopenalex.org/work/W4293744131","2022-12-01","https://semopenalex.org/concept/C502942594"
"https://semopenalex.org/work/W4293744131","2022-12-01","https://semopenalex.org/concept/C2776107976"
"https://semopenalex.org/work/W4293744131","2022-12-01","https://semopenalex.org/concept/C2983331546"
"https://semopenalex.org/work/W4293744131","2022-12-01","https://semopenalex.org/concept/C138631740"
"https://semopenalex.org/work/W4293744131","2022-12-01","https://semopenalex.org/concept/C528890316"
"https://semopenalex.org/work/W4300970710","2022-12-01","https://semopenalex.org/concept/C71924100"
"https://semopenalex.org/work/W4300970710","2022-12-01","https://semopenalex.org/concept/C86803240"
"https://semopenalex.org/work/W4300970710","2022-12-01","https://semopenalex.org/concept/C126322002"
"https://semopenalex.org/work/W4300970710","2022-12-01","https://semopenalex.org/concept/C185592680"
"https://semopenalex.org/work/W4300970710","2022-12-01","https://semopenalex.org/concept/C54355233"
"https://semopenalex.org/work/W4300970710","2022-12-01","https://semopenalex.org/concept/C178790620"
"https://semopenalex.org/work/W4300970710","2022-12-01","https://semopenalex.org/concept/C141071460"
"https://semopenalex.org/work/W4300970710","2022-12-01","https://semopenalex.org/concept/C192562407"
"https://semopenalex.org/work/W4300970710","2022-12-01","https://semopenalex.org/concept/C171250308"
"https://semopenalex.org/work/W4300970710","2022-12-01","https://semopenalex.org/concept/C121608353"
"https://semopenalex.org/work/W4300970710","2022-12-01","https://semopenalex.org/concept/C509974204"
"https://semopenalex.org/work/W4300970710","2022-12-01","https://semopenalex.org/concept/C2781323092"
"https://semopenalex.org/work/W4300970710","2022-12-01","https://semopenalex.org/concept/C150394285"
"https://semopenalex.org/work/W4300970710","2022-12-01","https://semopenalex.org/concept/C2983331546"
"https://semopenalex.org/work/W4300970710","2022-12-01","https://semopenalex.org/concept/C45206210"
"https://semopenalex.org/work/W4300970710","2022-12-01","https://semopenalex.org/concept/C179366358"
"https://semopenalex.org/work/W4300970710","2022-12-01","https://semopenalex.org/concept/C53105671"
"https://semopenalex.org/work/W4300970710","2022-12-01","https://semopenalex.org/concept/C2779478453"
"https://semopenalex.org/work/W4308041837","2022-12-01","https://semopenalex.org/concept/C71924100"
"https://semopenalex.org/work/W4308041837","2022-12-01","https://semopenalex.org/concept/C126322002"
"https://semopenalex.org/work/W4308041837","2022-12-01","https://semopenalex.org/concept/C185592680"
"https://semopenalex.org/work/W4308041837","2022-12-01","https://semopenalex.org/concept/C55493867"
"https://semopenalex.org/work/W4308041837","2022-12-01","https://semopenalex.org/concept/C121332964"
"https://semopenalex.org/work/W4308041837","2022-12-01","https://semopenalex.org/concept/C62520636"
"https://semopenalex.org/work/W4308041837","2022-12-01","https://semopenalex.org/concept/C178790620"
"https://semopenalex.org/work/W4308041837","2022-12-01","https://semopenalex.org/concept/C192562407"
"https://semopenalex.org/work/W4308041837","2022-12-01","https://semopenalex.org/concept/C171250308"
"https://semopenalex.org/work/W4308041837","2022-12-01","https://semopenalex.org/concept/C540031477"
"https://semopenalex.org/work/W4308041837","2022-12-01","https://semopenalex.org/concept/C91881484"
"https://semopenalex.org/work/W4308041837","2022-12-01","https://semopenalex.org/concept/C121608353"
"https://semopenalex.org/work/W4308041837","2022-12-01","https://semopenalex.org/concept/C48349386"
"https://semopenalex.org/work/W4308041837","2022-12-01","https://semopenalex.org/concept/C502942594"
"https://semopenalex.org/work/W4308041837","2022-12-01","https://semopenalex.org/concept/C75473681"
"https://semopenalex.org/work/W4308041837","2022-12-01","https://semopenalex.org/concept/C2781323092"
"https://semopenalex.org/work/W4308041837","2022-12-01","https://semopenalex.org/concept/C4937899"
"https://semopenalex.org/work/W4308041837","2022-12-01","https://semopenalex.org/concept/C21951064"
"https://semopenalex.org/work/W4308041837","2022-12-01","https://semopenalex.org/concept/C155672457"
"https://semopenalex.org/work/W4308041837","2022-12-01","https://semopenalex.org/concept/C2983331546"
"https://semopenalex.org/work/W4308041837","2022-12-01","https://semopenalex.org/concept/C2781469039"
"https://semopenalex.org/work/W4308041837","2022-12-01","https://semopenalex.org/concept/C2781374752"
"https://semopenalex.org/work/W4308041837","2022-12-01","https://semopenalex.org/concept/C2777516457"
"https://semopenalex.org/work/W4308685342","2022-11-10","https://semopenalex.org/concept/C71924100"
"https://semopenalex.org/work/W4308685342","2022-11-10","https://semopenalex.org/concept/C126322002"
"https://semopenalex.org/work/W4308685342","2022-11-10","https://semopenalex.org/concept/C192562407"
"https://semopenalex.org/work/W4308685342","2022-11-10","https://semopenalex.org/concept/C171250308"
"https://semopenalex.org/work/W4308685342","2022-11-10","https://semopenalex.org/concept/C2780674031"
"https://semopenalex.org/work/W4308685342","2022-11-10","https://semopenalex.org/concept/C121608353"
"https://semopenalex.org/work/W4308685342","2022-11-10","https://semopenalex.org/concept/C2779013556"
"https://semopenalex.org/work/W4308685342","2022-11-10","https://semopenalex.org/concept/C509974204"
"https://semopenalex.org/work/W4308685342","2022-11-10","https://semopenalex.org/concept/C2777701055"
"https://semopenalex.org/work/W4308685342","2022-11-10","https://semopenalex.org/concept/C502942594"
"https://semopenalex.org/work/W4308685342","2022-11-10","https://semopenalex.org/concept/C15083742"
"https://semopenalex.org/work/W4308685342","2022-11-10","https://semopenalex.org/concept/C155672457"
"https://semopenalex.org/work/W4308685342","2022-11-10","https://semopenalex.org/concept/C2983331546"
"https://semopenalex.org/work/W4308685342","2022-11-10","https://semopenalex.org/concept/C2781274730"
"https://semopenalex.org/work/W4308685342","2022-11-10","https://semopenalex.org/concept/C3019816032"
"https://semopenalex.org/work/W4308687066","2022-11-10","https://semopenalex.org/concept/C71924100"
"https://semopenalex.org/work/W4308687066","2022-11-10","https://semopenalex.org/concept/C126322002"
"https://semopenalex.org/work/W4308687066","2022-11-10","https://semopenalex.org/concept/C185592680"
"https://semopenalex.org/work/W4308687066","2022-11-10","https://semopenalex.org/concept/C55493867"
"https://semopenalex.org/work/W4308687066","2022-11-10","https://semopenalex.org/concept/C178790620"
"https://semopenalex.org/work/W4308687066","2022-11-10","https://semopenalex.org/concept/C540031477"
"https://semopenalex.org/work/W4308687066","2022-11-10","https://semopenalex.org/concept/C7836513"
"https://semopenalex.org/work/W4308687066","2022-11-10","https://semopenalex.org/concept/C121608353"
"https://semopenalex.org/work/W4308687066","2022-11-10","https://semopenalex.org/concept/C2779013556"
"https://semopenalex.org/work/W4308687066","2022-11-10","https://semopenalex.org/concept/C96232424"
"https://semopenalex.org/work/W4308687066","2022-11-10","https://semopenalex.org/concept/C509974204"
"https://semopenalex.org/work/W4308687066","2022-11-10","https://semopenalex.org/concept/C2777701055"
"https://semopenalex.org/work/W4308687066","2022-11-10","https://semopenalex.org/concept/C502942594"
"https://semopenalex.org/work/W4308687066","2022-11-10","https://semopenalex.org/concept/C533411734"
"https://semopenalex.org/work/W4308687066","2022-11-10","https://semopenalex.org/concept/C2983331546"
"https://semopenalex.org/work/W4308687066","2022-11-10","https://semopenalex.org/concept/C2779081379"
"https://semopenalex.org/work/W4308687066","2022-11-10","https://semopenalex.org/concept/C3019816032"
"https://semopenalex.org/work/W4308634260","2022-11-09","https://semopenalex.org/concept/C86803240"
"https://semopenalex.org/work/W4308634260","2022-11-09","https://semopenalex.org/concept/C185592680"
"https://semopenalex.org/work/W4308634260","2022-11-09","https://semopenalex.org/concept/C54355233"
"https://semopenalex.org/work/W4308634260","2022-11-09","https://semopenalex.org/concept/C55493867"
"https://semopenalex.org/work/W4308634260","2022-11-09","https://semopenalex.org/concept/C121608353"
"https://semopenalex.org/work/W4308634260","2022-11-09","https://semopenalex.org/concept/C98274493"
"https://semopenalex.org/work/W4308634260","2022-11-09","https://semopenalex.org/concept/C100544194"
"https://semopenalex.org/work/W4308634260","2022-11-09","https://semopenalex.org/concept/C2780035454"
"https://semopenalex.org/work/W4308634260","2022-11-09","https://semopenalex.org/concept/C21951064"
"https://semopenalex.org/work/W4308634260","2022-11-09","https://semopenalex.org/concept/C2983331546"
"https://semopenalex.org/work/W4308634260","2022-11-09","https://semopenalex.org/concept/C108215921"
"https://semopenalex.org/work/W4308634260","2022-11-09","https://semopenalex.org/concept/C2780074830"
